text,Emotion,label
"đúng kiểu tham_lam mà tài_năng thì có_hạn , miệng thì bảo_sợ ông vũ_làm sạt_nghiệp trung_nguyên nhưng bản_thân trước đó lại làm lỗ của công_tình_yêu 1700 tỉ , mụ đàn_bà mặt dày",Disgust,3
có tay mà người bị cụt tay . không_bao_giờ sử_dụng bàn_tay đó . ngu trở lên nổi_tiếng .,Disgust,3
dume đồng_nghiệp gặp hlin thì chỉ muốn nghỉ thôi,Anger,4
không_nghe lời vợ mới là mấu_chốt emoji_vui,Other,0
"nói bao_giờ cũng dẽ hơn làm , mà mặt 2 đứa này nhìn như mất mẹ dây thần_kinh gì đấy",Disgust,3
"sản_phẩm tốt đấy , có tính ứng_dụng cao",Surprise,0
nếu đồng_nghiệp của bạn hãm_vãi thì cũng_nên đăng_xuất đi hiền_hana,Disgust,3
"tao cưới rồi , cưới nữa cho vợ tao chém tao chết à",Fear,1
"tuyệt_vời , chỉ cần họ thấy vui và hạnh_phúc",Enjoyment,0
ngu quá là ngu đậu xe gì mà sát đường_ray tàu hỏa thế chứ . ?_quả này người ta còn phạt thêm cho nữa chứ đâu phải lát xe mà xong đâu .. ?,Disgust,3
cẩn_thận mày lại có cháu sớm,Enjoyment,0
yêu hay không_yêu không_yêu hay yêu nói 1 lời emoji_cuoi,Enjoyment,0
tao cũng hay sử_dụng chiêu này và bọn đàn_ông vẫn cứ bị lừa ? ? ? ?,Enjoyment,0
"thật_sự mình rất thích bạn này , xem phim mỗi tập cứ canh đúng cảnh có bạn_ý , dễ_thương quá",Enjoyment,0
bọn ngáo này mà cũng có người sợ nó nữa hả,Surprise,0
em đã bao_giờ nghĩ đến mối quan_hệ đồng_tính ?,Other,0
"từ khi lấy vợ , làm vlog thiếu muối hẳn huhu",Sadness,2
nhưng đứa bạn thân đều là lũ khốn,Disgust,3
"vợ người ta chưa_bao_giờ làm tôi thất_vọng , còn vợ tôi thì ..... đi hết 1 3 cuộc_đời rồi vẫn chưa_tìm thấy",Sadness,2
hỏi nhây khiếp,Disgust,3
có tiền sẽ thấy các vị gọi_là thượng_hạng còn không_tiền sẽ chỉ thấy vị mặn của mồ_hôi_nước_mắt,Sadness,2
nước_biển sao đục quá nhỉ,Other,0
"người đàn_ông ốm_đau nói với vợ mình ở lại với anh rồi cầm tay bà . đó là tình_yêu , vỏn_vẹn 20 năm ngắn_ngủi . tình_yêu bố dành cho mẹ",Enjoyment,0
con ngu dù bố_mẹ có là người như_thế_nào đi_chăng_nữa thì cũng là người đẻ ra mày nuôi chúng_mày lớn_khôn_lớn lên không_báo_hiếu được gì lại còn sủa bậy,Anger,4
hy_vọng mọi điều tốt_đẹp sẽ tới,Enjoyment,0
t cũng buồn lắm chớ bộ,Sadness,2
t đã thử rồi mà dume vẫn la_emoji_vui,Sadness,2
ý_thức tồi,Disgust,3
"má , sờ_mông có cái mà táng bố .. ? ?",Anger,4
trò này cũng nguy_hiểm chết người đừng đùa theo mà mang họa,Fear,1
nhìn cái mặt cưng vãi,Enjoyment,0
sáng_kiến hay đỡ bao nhiều tiền để tiêu_hủy,Other,0
đéo có lol gì là buồn_cười,Disgust,3
"per tiền_bạc là phù_du , quan_trọng là tình_nghĩa",Other,0
không_tiền cạp đất mà ăn ah,Other,0
thứ thiếu ý_thức ... nhưng lên mạng thì dạy người khác,Disgust,3
có mà thần_kinh hơn ấy,Disgust,3
đéo hiểu chó hay người .,Disgust,3
đau chán riết quen có cái lol gì phải than_vãn emoji_vui,Disgust,3
một bộ phim rất đáng xem ! !,Enjoyment,0
"đâu phải có tiền muốn làm cha ai thì làm , gì cũng vừa_phải thôi . ý_thức từ nhỏ không_được dạy_dỗ cẩn_thận",Disgust,3
mấy lần đi ngang hết hồn,Fear,1
"anh giờ thích ai rồi , không_còn giữ câu nói trước_kia nữa đâu nhỉ . ừ gần 1 năm rồi cơ mà emoji_buon",Sadness,2
công_nhận già thật,Other,0
"hà_nội làm con_người ta trở_nên nhỏ_nhen và bon_chen , luật thi áp_dụng như cứt nó chỉ giành cho người có tiền và có quyền",Disgust,3
chán vãi dạo này ngủ sớm quen emoji_vui,Disgust,3
"hồi nhỏ hay bị ngỗng rượt , vừa chạy vừa khóc la",Fear,1
lại mưa emoji_buon,Sadness,2
bố mấy con trẻ trâu emoji_vui_tưởng thế_là hay emoji_vui,Disgust,3
chả_có tiền mua,Sadness,2
đề_nghị admin xóa bài đi ạ . chứ bố_mẹ em sắp đi chợ về rồi ạ emoji_buon,Fear,1
sao mày không_ngủ chung với cả mẹ mày và em mày ?,Other,0
haha con mấy cái video toàn đóng vào mỏ nhau không . cười tụt_quần,Enjoyment,0
thế đéo nào lại ra được nhỉ ? ?,Surprise,0
vẫn là chính_sách trên giấy_tờ,Other,0
sớm muộn_củng chết_đuối à,Other,0
bức ảnh xuất_sắc,Enjoyment,0
việc đớn_đau nhất . là nhường người mình yêuu nhất cho 1 người khác . chỉ vì đơn_giản không_muốn ai phải đau buồn,Sadness,2
ủa mắc gì gỡ fan cứng của em ? huhu,Sadness,2
"ai cho mình xin tên phim với , mình không_xem được emoji_buon",Sadness,2
tao đang đọc cái lol gì đây emoji_vui sao lại thành_truyện giáo_dục rồi dume,Surprise,0
mặt ô kia khát nước nhìn buồn cườ thế emoji_cuoi emoji_cuoi,Enjoyment,0
tao bị bỏ_rơi rồi,Sadness,2
tao nhìn tao thấy ghê_vcd ấy emoji_cuoi emoji_cuoi,Fear,1
cậu nhỏ có tăng lên không,Other,0
"bạn trai tao cắt tóc xong cái đầu như cái đầu buồi , không_lệch vào đâu được emoji_vui",Disgust,3
bây_giờ gọi hành_hiếmkk,Enjoyment,0
chúng_mày đã bao_giờ bị hất cả cốc nước vào mặt vì mặt không_bao_giờ tươi_cười niềm_nở chưa ?,Sadness,2
người yêu_mày cắt tóc hay_là đi đầu_thai lại thế ? ? ?,Surprise,0
sự_thật thì cố suy_nghĩ vui_vẻ hạnh_phúc mà trong túi không_có tiền chỉ sợ đất cũng không_có mà ăn,Sadness,2
tao tháy gái nguy_hiểm vãi,Fear,1
"chạy tới đưa đồ cho nó , trượt chân té sấp mặt luôn",Other,0
hẳn là con_số đẹp,Enjoyment,0
còn 1 tháng nữa thôi_khép lại những ngày_tháng vui_buồn nhưng luôn có người bên cạnh sẻ_chia không_lo_lắng của tuổi thanh_xuân cái tuổi đẹp nhất của cng,Enjoyment,0
tao còn không_dám ăn_nói chi_ruồi .,Fear,1
sợ vãi linh_hồn,Fear,1
có thì tốt nhất đừng có giận vì ngoài kia bất_cứ thằng nào cũng sẵn_sàng_dỗ dành bạn gái của bạn,Fear,1
bốc phốt khách thế không_sợ mất khách à bác ? ?,Other,0
ừ mỗi lần thế lần buồn_kinh lắm mày ạ,Sadness,2
lâu lắc chưa_xem_lại ! ! ! . một bộ phim vừa ý_nghĩa vừa hài_hước !,Enjoyment,0
"gắng , nhanh khỏi bệnh rồi về bên anh",Enjoyment,0
đề này đối_với lực học lớp 9 đâu_có_khó . cẩn_thận chút là được,Other,0
nghe bài này đau_lòng quá mà,Sadness,2
má . đang định đi chụp emoji_buon,Fear,1
ai muốn tránh đường đông hỏi người_dân đường trong núi nhé !,Other,0
"những hành_động đẹp , đáng được trân_trọng , và sẽ được lan_tỏa ở mọi nơi , thật tuyệt_vời",Enjoyment,0
vào siêu_thi mua ghế masage chạy điện ra mà ngồi cho chúng_nó choáng ! vừa đỡ mỏi chân lại khỏe người !,Enjoyment,0
"tao nói té 1 cái không_dập mề_thua gì cũg_thua , trĩ nội_trĩ ngoại_nguyên chùm emoji_cuoi",Fear,1
năm sau nữa quyết_định nằm cho đỡ đau lưng,Other,0
bé xinh quá,Enjoyment,0
bài hát đầu_tiên của phim là gì nhỉ quên mất rồi . bạn nào thông_não cho mình phát,Other,0
đây là trẻ ghé chứ gì nữa,Disgust,3
t chẳng_muốn phải nói suýt nữa thì .. một lần nào nữa trong đời của nhau nữa đâu ... vì_vậy sẽ trân_trọng khi người tới .,Sadness,2
per cái đoạn vén tóc là quen lắm nhá . thích lém_ý,Enjoyment,0
"thề , phim này xem đi xem_lại gần chục lần .",Enjoyment,0
phim chuẩn chưa_này emoji_cuoi,Enjoyment,0
"per thì mấy ông nhậu bắt sạch , còn đâu mà phá_hoại",Other,0
ô .. còn lâu lắm ...,Other,0
"tao cũng như mày đây . không_sao cả , hãy tự_hào vì tên mày vẫn rất đẹp",Enjoyment,0
cho nó đỗ tí mất gì đâu,Other,0
người ta nói ngu thì chết có gì sai ?,Disgust,3
dễ_thương vậy,Enjoyment,0
chắc chưa_emoji_vui si_nghĩ kĩ_lại đi,Other,0
má con đĩ mèo nó đanh đá thế,Disgust,3
"từ nay sẽ không_cap màn_hình ib_nưa , thật tội_lỗi tội_lỗi",Sadness,2
t chỉ muốn khoe là tao vẫn được nghỉ 1 tuần nữa emoji_cuoi,Enjoyment,0
biết chứ dã từng sài,Other,0
ấn_tượng vãi v bàn_tay vàng trong làng vẩy khế v,Enjoyment,0
thích quá mấy má ơi !,Enjoyment,0
không_ngon như lần trước nữa,Disgust,3
mặt thái_độ vãi,Other,0
cũng muốn kết_hôn lắm mà đến giờ vẫn chưa_có người_yêu emoji_buon,Sadness,2
sẽ hấp_dẫn hơn khi dưới sông có cá_sấu emoji_vui_lót dép hóng,Enjoyment,0
xem nà ra chiêu_nà gẫy cây nà sấp mặt luôn nà emoji_cuoi,Enjoyment,0
"per nhà_giáo áp_lực quá nhỉ , giống làm dâu_trăm họ .",Fear,1
"bọn giết người không_dao tử_hình cái thằng cung_cấp thực_phẩm bẩn vào trường , những đứa liên_quan còn lại cho vào tù hết .",Anger,4
tao thấy đéo có cái gì để tao cầm được cơn cười cđcm nó ! emoji_vui,Enjoyment,0
gần 10 năm rồi coi đi coi lại cũng gần 30 lần . nhớ ! ! !,Enjoyment,0
phụ_nữ ngày_xưa toàn cực_phẩm v,Enjoyment,0
xóa sổ toàn phần cơ_sở cung_cấp thức_ăn khốn_nạn này bằng cách cho chúng mỗi đứa một mũi tiêm thuốc_độc . còn hiệu_trưởng các trường bỏ tù vĩnh_viễn .,Anger,4
tử_hình cái bọn giết người hàng_loạt này đi,Anger,4
pháp_luật là bạn của nó rồi anh ah vì quen anh anh_chị b trên quận ah nên em cũng sợ lắm ah,Fear,1
"biết có người_binh mà mới chửi lại đó , con hư tại mẹ thui",Disgust,3
chị khổ mấy cô giáo_viên giám_đứng ra tố_cáo . sau_này bị làm_khó hoặc trả_thù,Sadness,2
trời trời ! như_là nói_lên nỗi_lòng của thẩm_phán vậy emoji_vui,Other,0
má tao xem mà lo thằng quay_phim tét không_à ? có ai như tao không ?,Fear,1
đm rơi mẹ điện_thoại xuống đất,Other,0
mới gọi điện_thoại xong mới cười với tuii xong heheh anh đáng yêu vãi,Enjoyment,0
bướng vừa vừa kiểu đáng yêu chứ mà lồng_lộn thì thôi làm bà nội chứ yêu đương_đéo gì,Disgust,3
vâng với 1 pha chống gậy tinh_tế anh đã làm cho người xem 1 sự bất_ngờ,Surprise,0
evn nó đéo thích đâu nhé .. nó chỉ giả_vờ lươn_lẹo nói thế thôi .. ! ? emoji_cuoi,Disgust,3
ông tổ của những cái sừng là đây sao ? ? ?,Surprise,0
thế mày nằm viện nào tao vào thăm luôn cho động_lực,Other,0
"xem mà đau_lòng , đau_lòng nhưng vẫn xem emoji_buon",Sadness,2
cuộc_sống thật chua_cay với tao,Sadness,2
"trước_đây mình không_thích xem phim việt , nhưng mấy năm nay phim việt chiếu_phim nào cũng hay . tự_dưng không_thích xem phim hàn_quốc nữa .",Enjoyment,0
"còn là học_sinh nhưng tố_chất lừa_đảo đĩ_điếm đã thể_hiện ra rồi , nếu nó muốn nổi_tiếng , thì đưa mặt nó lên đi thớt",Disgust,3
"bọn 6 múi yêu nhau hết rồi , tao bụng mỡ đây , tao vẫn thích con gái đây ! ! ! ! !",Enjoyment,0
trung_thu là tết thiếu chi_chả liên_quan chi đến việc tao không_có gấu,Anger,4
thằng nào con nào nuôi ác quá z,Anger,4
cám_ơn đã cho tôi cuộc_sống này,Enjoyment,0
nghe tình_vãi emoji_cuoi,Enjoyment,0
thất_tình đi nghe nhạc chúng_nó còn ngồi trước mặt ôm nhau . hận,Sadness,2
vô_liêm sỉ,Disgust,3
mẹ bế đứa nào thì là mẹ của đứa đó nhé,Other,0
công_nhận nó phê như_vậy thật emoji_cuoi,Enjoyment,0
này thì câu thích emoji_cuoi emoji_cuoi emoji_cuoi,Enjoyment,0
lời được cánh của sắt tàu hỏa ngon rồi,Enjoyment,0
"sửa luật , tóm cho vào tù . tình_nguyện mãi sao được .",Disgust,3
t coi đi coi lại mấy lần để xác_định con nhện nó phóng qua tới cái điện_thoại hay_là nghệ_thuật,Other,0
lúc ra hà_nội ở ngay phố đào tấn mà không_biết chổ này emoji_buon,Sadness,2
m vừa tuột quần xuống nó sẽ hôn_con họa_mi của mày,Other,0
cả 2 đứa đều ngu khi có mồm mà không_nói,Disgust,3
một thời để nhớ,Other,0
đúng chất_dân miền tây hahaha,Enjoyment,0
24 tuổi thấy đời đắng và khá mặn,Sadness,2
một cái ỉn mông xong hết emoji_cuoi emoji_cuoi emoji_cuoi dăm_ba cái võ_thuật emoji_cuoi emoji_cuoi emoji_cuoi,Enjoyment,0
đáng yêu quá . chúc ông_bà thật mạnh_khỏe mãi hạnh_phúc như_vậy,Enjoyment,0
per con_người dù có bị trừ hết điểm cũng chạ thèm quan_tâm ạ emoji_vui,Disgust,3
đấy có phải con_người không_nhỉ ? mà sao lại làm thế,Surprise,0
ủa vậy hả mới biết ta,Surprise,0
vậy thì các bác chưa_biết rồi,Other,0
tài_xế để não trong háng hay sao mà thích chơi ngu lấy tiếng thế,Disgust,3
họ hành_động quá đẹp,Enjoyment,0
"xem phim mà cứ nhìn cặp chân của ổng , chân gì mà dài thường thượt . chồi ôi 1 m87",Enjoyment,0
đọc bình_luận mới thấy nhiều người hãm thật_sự emoji_vui,Disgust,3
em nuôi con lợn mấy năm rồi mà vẫn trống_rỗng huhu_emoji_buon emoji_buon emoji_buon,Sadness,2
nhìn bọn có người_yêu khổ chưa_kìa .,Other,0
ước_mơ tao emoji_vui chỉ có_thể sao_chép lại và tao lên màu cực xấu !,Sadness,2
lúc buồn là đi phựt thì thôi rồi như kiểu cuộc_đời đáng sống ý,Other,0
thôi mày cố lên . đỡ rồi cũng tốt,Enjoyment,0
"dume , em tao mà bị thế_này thì tao xiên mỗi đứa một nhát , đi tù cũng được",Anger,4
đơn_giản là thấy họ cười emoji_cuoi_emoji_cuoi,Enjoyment,0
per emoji_cuoi emoji_cuoi emoji_cuoi còn nhớ không ? ? ?,Enjoyment,0
hay lắm em êii,Enjoyment,0
t nói tao bị ngỗng dí đúng sáng sớm bọn bạn cười tao . emoji_cuoi còn bồ_tao thấy tao bị dí đứng cười,Disgust,3
nhớ lại kỷ_niệm này buồn quá,Sadness,2
"thì rõ_ràng là bịa mà , cơ_bản để cảnh tỉnh suy_nghĩ của con_người hiện_nay thôi bạn",Disgust,3
"lúc trước ông với bà tao cũng thế , bây_giờ thì ông bỏ bà đi trước rồi .",Sadness,2
tao mừng quá vì tao biết chắc_chắn hôm_nay crush của tao không_bị thịt . ahihi .,Enjoyment,0
xót thì mang về mà dạy đi . xưa đi học suốt ngày bị quỳ chép bài trên bục giảng_chả sao giờ thì sểnh ra 1 tỵ là kiện_tụng . đừng có lạm_dụng mxh mà lên_án người khác .,Disgust,3
hôm_qua xem cười_lộn ruột,Enjoyment,0
buồn là cái gì mày,Other,0
tao ám_ảnh việc lau sàn,Fear,1
mong ông_bà được nhiu sức khỏe,Enjoyment,0
có con gái thật tuyệt !,Enjoyment,0
nhìn vậy thôi mày bóc tách múi ra là bình_thường ngay mà,Other,0
giống chuyện của chúng_mình quá . chả_biết sẽ cùng anh đi bao xa ... nhưng hạnh_phúc khi có anh luôn bên cạnh ? ?,Enjoyment,0
xem xong rồi mà có cảm_thấy gì đâu ? ?,Other,0
xấu còn đóng vai mất dạy,Disgust,3
bọn lừa_đảo,Anger,4
buồn quá buồn,Sadness,2
tuy_dáng đứng có hơi lỏng_lẻo nhưng những đường quyền của ông này thật như lol,Disgust,3
nếu lái_xe là dân đen thì thế_nào chú . có dám đậu ở đóa không,Other,0
khi đủ trưởng_thành và kinh_tế . cơ mà nhỡ bác_sĩ bảo_cưới thì cũng phải cưới thôi emoji_cuoi,Enjoyment,0
cho nghe lại cái khúc đó đi anh hai à v,Other,0
ông thần_tài cũng không_dám ăn luôn,Fear,1
buồn cho số_phận emoji_buon,Sadness,2
nhà tao nhận coi giữ xe nha 3,Enjoyment,0
may cho mày con nhà gia_đình khá . chứ nghèo như tao khổ rồi . ? ?,Other,0
mới thấy bài này trên phòng trọ đn nữa này . bạn ơi mình cùng thành_phố này v,Enjoyment,0
cục súc vậy ai chơi,Disgust,3
"bọn nó nhỏ mà đã có người_yêu , còn tao thì ế emoji_buon",Sadness,2
cần địa_chỉ để đặt một bạn người_yêu có chiều cao như anh thứ 3,Other,0
"hồi nhỏ đi ngang nhà hàng_xóm con quỷ này dí tao từ ngoài đường vô tới trong nhà tao nó vẫn không_tha , ba_mẹ tao nghe tao_la chạy ra chụp cổ nó quăng ra sân nó mới chịu đi . ám_ảnh tuổi_thơ",Fear,1
chuyển từ thất_tình sang muốn chết vì quá chán emoji_buon,Sadness,2
cái cuối phê_vãi,Enjoyment,0
giá_trị lịch_sử văn_hóa gần nghìn năm đã mất đi rồi emoji_buon,Sadness,2
ý bảo mày treo cao_vãi đấy . hạ tiêu_chuẩn thấp_chút bằng cách ngồi xa_sóng ra đi tml .,Disgust,3
năm nào cũng mua 2 cái đăng_ảnh sống ảo xong cất_ăn chống đói dần_dần emoji_vui,Enjoyment,0
tao cute mà các mày,Enjoyment,0
có tiền chưa_chắc đã ngọt nhưng nếu không_có tiền chắc_chắn là đắng .,Sadness,2
ơ viê tao nam sao được như vâ_y,Other,0
tủi_hổ với bản_thân ghê khi tao vẽ người mà mẹ tao hỏi hóa ra đây là hình_dạng thực của quỷ sao ?,Sadness,2
đkmm xuống đáy biển mà viết luôn đi thằng lồn emoji_cuoi,Anger,4
đồ khùng cơm đâu_có_mắc đâu mà phải làm_vậy .,Disgust,3
haha tao trúng số thật này,Surprise,0
"ủa tại_sao không_nghỉ_việc luôn đi , hay lương_tâm không_còn chữ_đức nữa",Anger,4
lấy củi chứ bao_nhiêu rơm cho đủ,Other,0
per không_biết còn nhớ tên tao không_nữa,Sadness,2
viết tay_phải mẹ mày đi . đụ mẹ mày emoji_vui,Anger,4
chuẩn_bị hết ế emoji_vui,Enjoyment,0
"cả 2 bà đều mất khi mình nhỏ , không_hưởng_thụ cảm_giác này rồi",Sadness,2
"và mày chỉ cần lùi về sau , như ít quan_tâm và nhắn_tin lại mày_sẻ cua được crush",Enjoyment,0
bạn có bố thật hạnh_phúc,Enjoyment,0
ý_thức emoji_cuoi,Other,0
"dume mày là con gái đó , còn tao thì dume mày có xuống không_thì bảo",Anger,4
per trung_thu chia_tay gấu à ? bất_hạnh nhỉ,Sadness,2
bông hoa_nhài cắm bãi cứt trâu emoji_vui,Disgust,3
oimeoi tao thấy được tao ngày_xưa đây rồi emoji_cuoi,Enjoyment,0
t không_nghiện trà nên tao thấy bình_thường mà,Other,0
cắt . cảm_ơn đoạn giả_dối kia đã giúp các bạn trẻ có thêm niềm tin về 1 tình_yêu đẹp riêng tao đéo tin nhé,Disgust,3
hahahaha tao mắc cười ghê . nhớ cái hôm sinh_nhật tao ghê . chắc mấy mẹ ở guru cũng rủa dữ lắm hahaha per,Enjoyment,0
một_mình tao ăn hết 1 nồi lẩu từ lúc tối emoji_buon,Sadness,2
dm chúng_mày bị bệnh à kiện chết con mẹ mấy thằng ấu_dâm bệnh_hoạn này đi,Anger,4
con trai giờ mất_giá v luôn hã mấy chế emoji_vui,Disgust,3
per kỷ_niệm nè ! ! !,Enjoyment,0
per nếu bạn chưa_có việc_làm v,Other,0
có 1 đứa hợp_tác vậy là cũg quý_hóa quá rồi,Enjoyment,0
dume nhát ma vậy ai coi,Disgust,3
chiến_lược kinh_doanh của người nhật thật đang suy_nghĩ,Other,0
quả váy màu hường nam_tính .,Other,0
ngồi xa ra đụ mẹ mày,Anger,4
phê hơn lá chuối,Enjoyment,0
per phá_gia chi_tử chính nó ? ? ? ?,Anger,4
tuổi_trẻ tài_cao là đây,Enjoyment,0
nhìn móng tay bác này mà tao thèm_lòng chó quá per,Enjoyment,0
thật là đáng sợ,Fear,1
"hiện_tại mình cũng muốn kết_hôn lắm . ngặt nỗi hai gia_đình ngăn_cản giữ dội , phản_đối kịch_liệt chuyện hai bọn mình đến với nhau emoji_buon nhất là chồng cô ý",Sadness,2
đó là khi anh per cưới vợ đó,Sadness,2
vui tính quá ? ? vừa kết_bạn xong ? ?,Enjoyment,0
con trai chỉ thích gái lùn thôi . tao biết mà . nhưng cô gái cao như tao đi cạnh sẽ giống 2 thằng đàn_ông lắm,Disgust,3
"cấm dừng đỗ thì bạn gọi công_an phường , post lên đây làm gì",Disgust,3
coi như giải_thích rồi nhé,Other,0
ngôi nhà bên dòng sông rõ đẹp . tiếc là sông toàn rác,Disgust,3
"nói chứ uống đi , 1 ly thì giảm ăn một bữa sẽ không_khiến mày phì_đâu .",Enjoyment,0
đứt quả chuối trong mồm . đéo dám nghĩ kết_quả lun,Fear,1
mới đi nhổ răng số 8 và chụp emoji_buon,Sadness,2
nghe ức_chế vãi lồn nhỉ . dume mẹ bọn con trai,Anger,4
sự thất_bại của giáo_dục,Disgust,3
cưng thế emoji_cuoi,Enjoyment,0
bóng_đá thể_thao mà làm mấy cái thể_loại băng_ron khích_tướng vãi .,Disgust,3
ui nghe ấm thế,Enjoyment,0
hồi sinh_viên mình dùng cái này đó,Other,0
sao mình gặp toàn thằng mất_dạy hay bắt_nạt mình nhỉ ? tuổi_thơ bất_hạnh emoji_vui,Sadness,2
có gì mà vinh_quang một bàn_tay bị tật,Disgust,3
"thiệt_tình chỉ thấy gớm thôi , chớ chẳng_hay ho gì .",Disgust,3
nicholas liang nhà xài cái này phải không ?,Surprise,0
câu chyện cổ_tích thật ý_nghĩa emoji_cuoi emoji_cuoi,Enjoyment,0
per năm nay 2 đứa quyết_định ngồi hay đứng kk,Enjoyment,0
chúng_mày nhục thế đéo_dám công_khai ảnh của chúng_mày đi,Disgust,3
tội thằng per vãi,Sadness,2
huhu lần trước đi chụp răng . thằng kĩ_thuật viện cho bạn vào cái máy to_đùng xong nó bảo ngồi im . nó bật máy xong chạy ra ngoài đóng_cửa với tốc_độ ánh_sáng .,Sadness,2
mai đi bán miếng năng_lượng thôi emoji_cuoi,Other,0
cái khó_ló_cái khôn_emoji_vui,Enjoyment,0
per nó tấn_công tao với mày đó,Other,0
hồi nhỏ tao đi bệnh_viện chỉnh_hình về kể mọi người là có ông kia ho gãy xương sườn đéo ai tin cả ? ?,Other,0
vợ với con chả_được tích_sự gì ! toàn làm hết hồn ? ?,Anger,4
quả váy hồng_truất vãi_chưởng,Surprise,0
"đù . tròn ung_ủng , chân_tay ngẵn_cũn như tao nhảy sao",Sadness,2
không_nuôi thì cho người muốn nuôi đi chứ để em nó bọ_ve tùm_lum sót quá ? ? ? ?,Sadness,2
vẫn xinh_phết nhỉ ? ?,Surprise,0
và ông đã có nỗi buồn mới thay_vì buồn thất_tình,Sadness,2
per kết_truyện chất ghê emoji_vui,Enjoyment,0
"rớt mũ trước , sau là rớt đầu . con với cái mắc dại thiệc emoji_cuoi",Disgust,3
"hôm bữa đi ngang qua , thấy hết con mẹ nó hồn",Fear,1
vl thánh_nào ghép nhạc lầy_vãi,Other,0
per tao với mày làm chung thì sao nhể,Other,0
hay lắm . thằng anh giúp 2 e thêm yêu lao_động,Enjoyment,0
bao_giờ lại chiếu ạ,Other,0
anh ơi đây này per,Other,0
cho nó ăn rau_má đi,Other,0
mong_manh dể_vở emoji_cuoi emoji_cuoi,Sadness,2
về vườn rồi sớm quá,Other,0
thanh_niên co em hoan_hy qua emoji_vui,Enjoyment,0
có ai thừa biết nó sẽ nhảy vào điện_thoại nhưng cuối_cùng là vẫn giật_mình không,Enjoyment,0
ranh con mà láo_toét . xem đến đoạn này mà phát bực,Anger,4
nó đang lợi_dụng mày,Disgust,3
không_bă người 1 con cho anh emoji_cuoi,Disgust,3
lũ kiến ở nhà mày thích vậy .,Enjoyment,0
per tập gym xong để đi nhảy thế_này à emoji_cuoi emoji_cuoi emoji_cuoi,Other,0
per năm sau nhớ lấy gối ra quỳ luôn ha,Enjoyment,0
vn nó là vậy,Other,0
đây là video hay và ý_nghĩa emoji_vui,Enjoyment,0
đcm hả hê cái lol gì chuyện này cơ chứ,Anger,4
hài_bựa nó vẫn hay hơn bọn cố tỏ ra chảnh trong khi như lol emoji_vui,Disgust,3
không_có đạo_đức nghề_nghiệp rồi emoji_vui,Disgust,3
"ngày_ngày đều nhìn qua cửa_sổ chờ nó đi học ngang qua , nhìn sau lưng thôi cũng đủ vui rồi hh",Enjoyment,0
nhìn vừa tội vừa thương ? ? ? ?,Sadness,2
con_bé xinh_thế,Enjoyment,0
cho tao hỏi tình_hình bà mẹ thế_nào rồi emoji_cuoi,Other,0
chúc bạn có một ngày vui_vẻ,Enjoyment,0
mấy con lồn này lắm nữa emoji_vui,Anger,4
xong là phê lắm mày,Enjoyment,0
"nhiều người nói con này giả_ngu câu thích , nhưng xem_lại nhiều lần thấy nó ngu_thiệt chứ không_phải giả_bộ",Disgust,3
tâm_sự không_đúng người ngoài việc họ cười vào mặt bạn,Fear,1
đậu xe kiểu vô_văn_hóa .,Disgust,3
kể_cả là câu_chuyện không_có thật thì nó vẫn là một lời nhắc . sân si cái đầu buồi à .,Disgust,3
boss có bộ_đồ ngủ đĩ thõa ghê_gớm,Enjoyment,0
tao ghét nhất mấy mẹ ngoài bắc cứ ỉ lớn_tuổi hơn là có quyền chửi người khác là láo_toét trong khi mình nói_chuyện như l đcm gặp tao tao rút chìa khóa xe của mụ ném ra thật xa cho đi nhặt xem lúc đó gọi con bả kiểu gì . moá lắm lúc không_muốn tạo_nghiệp mà gặp mấy con mẹ già mất_nết này điên thật chớ,Disgust,3
tự_hào ngồi mâm dưới,Enjoyment,0
ôi vãi mình lên fan cứng rồi cơ,Enjoyment,0
dù ra sao vẫn giữ nụ cười và sự tự_tin,Enjoyment,0
quảng_cáo đéo gì tao thấy đáng sợ vãi .,Anger,4
lêu lêu_đồ con_nuôi,Disgust,3
này gọi_là theo kịp_thời_đại emoji_vui,Enjoyment,0
ụa cho fa đọc chi rựa huhu,Sadness,2
êu ơi mỏng_manh thế ? ?,Other,0
rất hợp_lí,Enjoyment,0
bộ phim hấp_dẫn quá,Surprise,0
dume s giống suy_nghĩ tao thế nhỉ emoji_vui hihi,Surprise,0
còn tệ hơn năm_ngoái,Sadness,2
nụ cười của crush kích_thích vãi emoji_vui,Enjoyment,0
cười vãi_emoji_vui,Enjoyment,0
ôi đáng yêu quá . đến bao_giờ người đàn_ông như_thế_nào mới xuất_hiện trong cuộc_đời tôi đây,Enjoyment,0
đâu nhất_thiết mỗi cầu_đường hả bạn ?,Other,0
dẹp . đéo lưu_luyến .,Anger,4
"và bức tường , khung lan_can , cây_cối y_nguyên sau ngần ấy năm ư ?",Surprise,0
"địt mẹ , mình làm khách_sạn , lúc vào check phòng kinh_vãi lôz . ai họ có ý_thức thì không_nói , chứ đôi nào mà ...... thì thôi hôm đấy cô dọn phòng xác con mẹ nó định",Anger,4
đỗ góc cua như này thì khuất_tầm nhìn quá . chs bênh,Disgust,3
"hồi lúc tao ăn lạp_xưởng mắc xương , nói mà cũng đéo ai tin . tao hiểu cảm_giác của mày lắm ?",Enjoyment,0
